> Output metrics for KIDSpec Simulation of object HD212442

Date run: 2022-03-18 13:43:12.343002 

> Input Parameters for simulation and instrument: 

Telescope mirror diameter: 800 cm 
Exposure time: 60 s 
Seeing: 0.8 arcseconds 
Airmass: 1.5 

Slit width: 0.60 arcseconds 
Slit length: 0.60 arcseconds 
Slicers: 1 

KIDSpec grating incidence angle: 25.0 deg 
KIDSpec grating blaze angle: 25.0 deg 
KIDSpec grating grooves: 241.5 /mm 

Number of spectral pixels in each arm: 3200 
Pixel plate scale: 0.3 
Chosen MKID energy resolution at fiducial point: 30 
Number of dead spectal pixels in KIDSpec: 0 
MKID energy resolution at fiducial point standard deviation for KIDSpec: 0.00 

Simulation spectrum magnitudes:
U --> N/A 
B --> 7.944673698523132 
V --> 7.383696992299125 
R --> 7.277971990081985 
I --> 7.283960993379061 
Z --> 7.16397736429389 
Y --> 7.1436008017933625 
J --> 6.522886588640718 
H --> N/A 
K --> N/A 
L --> N/A 
M --> N/A 
N --> N/A 
Q --> N/A 
Flux reduced by factor of 1.00000
Spectrum redshifted by 0.000

> Result parameters: 

OPT orders observed: 10 
IR orders observed: 1 
 
Wavelength range tested: 350 - 1900 nm 
Recreated spectrum resolution: 4278 - 5878 
Recreated spectrum resolution average: 5078 +/- 799 
Average residuals: (7.374 +/- 2.591)% 
R value: 0.965 
Average SNR: 1087.200 +/- 0.000 
Percentage of photons which were misidentified (total): 0.00017873
Percentage of photons which were misidentified (average per pixel): 0.00000966

Simulation run duration: 0:06:34.201312 (hours:minutes:seconds)

Saturated pixels in OPT/Single arm:
Pixel Number 1013 :   8797811 / 60000 photons
Pixel Number 1014 :   8459980 / 60000 photons
Pixel Number 1015 :   8261827 / 60000 photons
Pixel Number 1016 :   8153064 / 60000 photons
Pixel Number 1017 :   8403790 / 60000 photons
Pixel Number 1018 :   8195316 / 60000 photons
Pixel Number 1019 :   8361206 / 60000 photons
Pixel Number 1020 :   7970620 / 60000 photons
Pixel Number 1021 :   8478999 / 60000 photons
Pixel Number 1022 :   8564375 / 60000 photons
Pixel Number 1023 :   8651213 / 60000 photons
Pixel Number 1024 :   8524577 / 60000 photons
Pixel Number 1025 :   8723223 / 60000 photons
Pixel Number 1026 :   8998193 / 60000 photons
Pixel Number 1027 :   9028761 / 60000 photons
Pixel Number 1028 :   8629837 / 60000 photons
Pixel Number 1029 :   9182449 / 60000 photons
Pixel Number 1030 :   9224059 / 60000 photons
Pixel Number 1031 :   9084206 / 60000 photons
Pixel Number 1032 :   9050870 / 60000 photons
Pixel Number 1033 :   9207545 / 60000 photons
Pixel Number 1034 :   9565336 / 60000 photons
Pixel Number 1035 :   9397987 / 60000 photons
Pixel Number 1036 :   9045296 / 60000 photons
Pixel Number 1037 :   9532525 / 60000 photons
Pixel Number 1038 :   9529568 / 60000 photons
Pixel Number 1039 :   9389577 / 60000 photons
Pixel Number 1040 :   9337455 / 60000 photons
Pixel Number 1041 :   9430025 / 60000 photons
Pixel Number 1042 :   9610469 / 60000 photons
Pixel Number 1043 :   9674347 / 60000 photons
Pixel Number 1044 :   9423594 / 60000 photons
Pixel Number 1045 :   9521177 / 60000 photons
Pixel Number 1046 :   9447321 / 60000 photons
Pixel Number 1047 :   9308804 / 60000 photons
Pixel Number 1048 :   9419324 / 60000 photons
Pixel Number 1049 :   9573804 / 60000 photons
Pixel Number 1050 :   9584406 / 60000 photons
Pixel Number 1051 :   9750188 / 60000 photons
Pixel Number 1052 :   9380016 / 60000 photons
Pixel Number 1053 :   9763423 / 60000 photons
Pixel Number 1054 :   9676599 / 60000 photons
Pixel Number 1055 :   10120652 / 60000 photons
Pixel Number 1056 :   9623412 / 60000 photons
Pixel Number 1057 :   9755237 / 60000 photons
Pixel Number 1058 :   9937551 / 60000 photons
Pixel Number 1059 :   9962543 / 60000 photons
Pixel Number 1060 :   9512005 / 60000 photons
Pixel Number 1061 :   10003436 / 60000 photons
Pixel Number 1062 :   9856890 / 60000 photons
Pixel Number 1063 :   10005092 / 60000 photons
Pixel Number 1064 :   9615262 / 60000 photons
Pixel Number 1065 :   10038050 / 60000 photons
Pixel Number 1066 :   10050541 / 60000 photons
Pixel Number 1067 :   10069730 / 60000 photons
Pixel Number 1068 :   9607667 / 60000 photons
Pixel Number 1069 :   10071361 / 60000 photons
Pixel Number 1070 :   9923504 / 60000 photons
Pixel Number 1071 :   10133193 / 60000 photons
Pixel Number 1072 :   9823246 / 60000 photons
Pixel Number 1073 :   9927610 / 60000 photons
Pixel Number 1074 :   10104905 / 60000 photons
Pixel Number 1075 :   10132644 / 60000 photons
Pixel Number 1076 :   9807013 / 60000 photons
Pixel Number 1077 :   10143724 / 60000 photons
Pixel Number 1078 :   9966815 / 60000 photons
Pixel Number 1079 :   10040040 / 60000 photons
Pixel Number 1080 :   9751414 / 60000 photons
Pixel Number 1081 :   9963870 / 60000 photons
Pixel Number 1082 :   10128773 / 60000 photons
Pixel Number 1083 :   9916148 / 60000 photons
Pixel Number 1084 :   9833362 / 60000 photons
Pixel Number 1085 :   10178485 / 60000 photons
Pixel Number 1086 :   10260040 / 60000 photons
Pixel Number 1087 :   9828749 / 60000 photons
Pixel Number 1088 :   10132666 / 60000 photons
Pixel Number 1089 :   10019447 / 60000 photons
Pixel Number 1090 :   10180576 / 60000 photons
Pixel Number 1091 :   9736530 / 60000 photons
Pixel Number 1092 :   10196271 / 60000 photons
Pixel Number 1093 :   10218095 / 60000 photons
Pixel Number 1094 :   10026271 / 60000 photons
Pixel Number 1095 :   9919422 / 60000 photons
Pixel Number 1096 :   10477296 / 60000 photons
Pixel Number 1097 :   10000317 / 60000 photons
Pixel Number 1098 :   10169545 / 60000 photons
Pixel Number 1099 :   9749807 / 60000 photons
Pixel Number 1100 :   10090053 / 60000 photons
Pixel Number 1101 :   10161767 / 60000 photons
Pixel Number 1102 :   10045493 / 60000 photons
Pixel Number 1103 :   9843175 / 60000 photons
Pixel Number 1104 :   10086312 / 60000 photons
Pixel Number 1105 :   10256281 / 60000 photons
Pixel Number 1106 :   10216567 / 60000 photons
Pixel Number 1107 :   9987658 / 60000 photons
Pixel Number 1108 :   10267930 / 60000 photons
Pixel Number 1109 :   10130244 / 60000 photons
Pixel Number 1110 :   10050334 / 60000 photons
Pixel Number 1111 :   9982616 / 60000 photons
Pixel Number 1112 :   10108189 / 60000 photons
Pixel Number 1113 :   10283559 / 60000 photons
Pixel Number 1114 :   10289599 / 60000 photons
Pixel Number 1115 :   9785596 / 60000 photons
Pixel Number 1116 :   10109195 / 60000 photons
Pixel Number 1117 :   10452252 / 60000 photons
Pixel Number 1118 :   10058433 / 60000 photons
Pixel Number 1119 :   9990063 / 60000 photons
Pixel Number 1120 :   10130932 / 60000 photons
Pixel Number 1121 :   10303442 / 60000 photons
Pixel Number 1122 :   10316397 / 60000 photons
Pixel Number 1123 :   9746911 / 60000 photons
Pixel Number 1124 :   10183747 / 60000 photons
Pixel Number 1125 :   10109371 / 60000 photons
Pixel Number 1126 :   10300953 / 60000 photons
Pixel Number 1127 :   10024733 / 60000 photons
Pixel Number 1128 :   10396266 / 60000 photons
Pixel Number 1129 :   10332627 / 60000 photons
Pixel Number 1130 :   10286594 / 60000 photons
Pixel Number 1131 :   9778343 / 60000 photons
Pixel Number 1132 :   10340540 / 60000 photons
Pixel Number 1133 :   10172476 / 60000 photons
Pixel Number 1134 :   10355075 / 60000 photons
Pixel Number 1135 :   9983503 / 60000 photons
Pixel Number 1136 :   10038411 / 60000 photons
Pixel Number 1137 :   10331946 / 60000 photons
Pixel Number 1138 :   10638811 / 60000 photons
Pixel Number 1139 :   9888082 / 60000 photons
Pixel Number 1140 :   10418829 / 60000 photons
Pixel Number 1141 :   10224349 / 60000 photons
Pixel Number 1142 :   10401814 / 60000 photons
Pixel Number 1143 :   10105128 / 60000 photons
Pixel Number 1144 :   10199401 / 60000 photons
Pixel Number 1145 :   10421821 / 60000 photons
Pixel Number 1146 :   10414707 / 60000 photons
Pixel Number 1147 :   9918823 / 60000 photons
Pixel Number 1148 :   10620269 / 60000 photons
Pixel Number 1149 :   10155782 / 60000 photons
Pixel Number 1150 :   10354574 / 60000 photons
Pixel Number 1151 :   9965454 / 60000 photons
Pixel Number 1152 :   10133543 / 60000 photons
Pixel Number 1153 :   10374494 / 60000 photons
Pixel Number 1154 :   10198621 / 60000 photons
Pixel Number 1155 :   9911238 / 60000 photons
Pixel Number 1156 :   10297732 / 60000 photons
Pixel Number 1157 :   10215682 / 60000 photons
Pixel Number 1158 :   10411205 / 60000 photons
Pixel Number 1159 :   10358167 / 60000 photons
Pixel Number 1160 :   10226085 / 60000 photons
Pixel Number 1161 :   10398657 / 60000 photons
Pixel Number 1162 :   9949505 / 60000 photons
Pixel Number 1163 :   10413549 / 60000 photons
Pixel Number 1164 :   10398484 / 60000 photons
Pixel Number 1165 :   10186227 / 60000 photons
Pixel Number 1166 :   10127552 / 60000 photons
Pixel Number 1167 :   10452328 / 60000 photons
Pixel Number 1168 :   10266484 / 60000 photons
Pixel Number 1169 :   10696176 / 60000 photons
Pixel Number 1170 :   9939983 / 60000 photons
Pixel Number 1171 :   10445950 / 60000 photons
Pixel Number 1172 :   10437874 / 60000 photons
Pixel Number 1173 :   10278768 / 60000 photons
Pixel Number 1174 :   10172750 / 60000 photons
Pixel Number 1175 :   10247744 / 60000 photons
Pixel Number 1176 :   10416805 / 60000 photons
Pixel Number 1177 :   10451781 / 60000 photons
Pixel Number 1178 :   9964462 / 60000 photons
Pixel Number 1179 :   10440250 / 60000 photons
Pixel Number 1180 :   10714544 / 60000 photons
Pixel Number 1181 :   10290156 / 60000 photons
Pixel Number 1182 :   10224579 / 60000 photons
Pixel Number 1183 :   10282850 / 60000 photons
Pixel Number 1184 :   10474091 / 60000 photons
Pixel Number 1185 :   10471293 / 60000 photons
Pixel Number 1186 :   9967735 / 60000 photons
Pixel Number 1187 :   10442463 / 60000 photons
Pixel Number 1188 :   10454122 / 60000 photons
Pixel Number 1189 :   10289349 / 60000 photons
Pixel Number 1190 :   10442448 / 60000 photons
Pixel Number 1191 :   10374095 / 60000 photons
Pixel Number 1192 :   10511544 / 60000 photons
Pixel Number 1193 :   10508111 / 60000 photons
Pixel Number 1194 :   10043087 / 60000 photons
Pixel Number 1195 :   10549019 / 60000 photons
Pixel Number 1196 :   10369740 / 60000 photons
Pixel Number 1197 :   10550522 / 60000 photons
Pixel Number 1198 :   10250450 / 60000 photons
Pixel Number 1199 :   10384924 / 60000 photons
Pixel Number 1200 :   10817984 / 60000 photons
Pixel Number 1201 :   10572641 / 60000 photons
Pixel Number 1202 :   10077135 / 60000 photons
Pixel Number 1203 :   10557756 / 60000 photons
Pixel Number 1204 :   10420076 / 60000 photons
Pixel Number 1205 :   10603393 / 60000 photons
Pixel Number 1206 :   10302511 / 60000 photons
Pixel Number 1207 :   10446998 / 60000 photons
Pixel Number 1208 :   10600192 / 60000 photons
Pixel Number 1209 :   10605706 / 60000 photons
Pixel Number 1210 :   10136284 / 60000 photons
Pixel Number 1211 :   10888820 / 60000 photons
Pixel Number 1212 :   10448199 / 60000 photons
Pixel Number 1213 :   10647261 / 60000 photons
Pixel Number 1214 :   10326074 / 60000 photons
Pixel Number 1215 :   10476383 / 60000 photons
Pixel Number 1216 :   10640109 / 60000 photons
Pixel Number 1217 :   10665246 / 60000 photons
Pixel Number 1218 :   10167037 / 60000 photons
Pixel Number 1219 :   10678203 / 60000 photons
Pixel Number 1220 :   10505215 / 60000 photons
Pixel Number 1221 :   10958297 / 60000 photons
Pixel Number 1222 :   10345746 / 60000 photons
Pixel Number 1223 :   10490896 / 60000 photons
Pixel Number 1224 :   10670170 / 60000 photons
Pixel Number 1225 :   10501060 / 60000 photons
Pixel Number 1226 :   10377958 / 60000 photons
Pixel Number 1227 :   10696422 / 60000 photons
Pixel Number 1228 :   10523730 / 60000 photons
Pixel Number 1229 :   10703451 / 60000 photons
Pixel Number 1230 :   10381955 / 60000 photons
Pixel Number 1231 :   10527534 / 60000 photons
Pixel Number 1232 :   10969578 / 60000 photons
Pixel Number 1233 :   10547862 / 60000 photons
Pixel Number 1234 :   10402624 / 60000 photons
Pixel Number 1235 :   10737886 / 60000 photons
Pixel Number 1236 :   10566710 / 60000 photons
Pixel Number 1237 :   10435797 / 60000 photons
Pixel Number 1238 :   10755209 / 60000 photons
Pixel Number 1239 :   10575772 / 60000 photons
Pixel Number 1240 :   10723245 / 60000 photons
Pixel Number 1241 :   10250279 / 60000 photons
Pixel Number 1242 :   11018880 / 60000 photons
Pixel Number 1243 :   10754246 / 60000 photons
Pixel Number 1244 :   10590473 / 60000 photons
Pixel Number 1245 :   10457169 / 60000 photons
Pixel Number 1246 :   10612025 / 60000 photons
Pixel Number 1247 :   10781987 / 60000 photons
Pixel Number 1248 :   10776480 / 60000 photons
Pixel Number 1249 :   10286359 / 60000 photons
Pixel Number 1250 :   10783346 / 60000 photons
Pixel Number 1251 :   10797958 / 60000 photons
Pixel Number 1252 :   10614541 / 60000 photons
Pixel Number 1253 :   10720148 / 60000 photons
Pixel Number 1254 :   10614755 / 60000 photons
Pixel Number 1255 :   10773011 / 60000 photons
Pixel Number 1256 :   10773116 / 60000 photons
Pixel Number 1257 :   10272888 / 60000 photons
Pixel Number 1258 :   10779189 / 60000 photons
Pixel Number 1259 :   10784696 / 60000 photons
Pixel Number 1260 :   10605465 / 60000 photons
Pixel Number 1261 :   10480431 / 60000 photons
Pixel Number 1262 :   10618671 / 60000 photons
Pixel Number 1263 :   11066620 / 60000 photons
Pixel Number 1264 :   10806812 / 60000 photons
Pixel Number 1265 :   10309219 / 60000 photons
Pixel Number 1266 :   10820595 / 60000 photons
Pixel Number 1267 :   10829130 / 60000 photons
Pixel Number 1268 :   10666548 / 60000 photons
Pixel Number 1269 :   10507163 / 60000 photons
Pixel Number 1270 :   10670195 / 60000 photons
Pixel Number 1271 :   10860625 / 60000 photons
Pixel Number 1272 :   10866054 / 60000 photons
Pixel Number 1273 :   10615864 / 60000 photons
Pixel Number 1274 :   10880603 / 60000 photons
Pixel Number 1275 :   10694015 / 60000 photons
Pixel Number 1276 :   10870661 / 60000 photons
Pixel Number 1277 :   10556052 / 60000 photons
Pixel Number 1278 :   10711511 / 60000 photons
Pixel Number 1279 :   10886029 / 60000 photons
Pixel Number 1280 :   10906604 / 60000 photons
Pixel Number 1281 :   10385824 / 60000 photons
Pixel Number 1282 :   10882322 / 60000 photons
Pixel Number 1283 :   10717239 / 60000 photons
Pixel Number 1284 :   11161024 / 60000 photons
Pixel Number 1285 :   10566710 / 60000 photons
Pixel Number 1286 :   10716206 / 60000 photons
Pixel Number 1287 :   10899737 / 60000 photons
Pixel Number 1288 :   10889559 / 60000 photons
Pixel Number 1289 :   10365418 / 60000 photons
Pixel Number 1290 :   10902835 / 60000 photons
Pixel Number 1291 :   10716117 / 60000 photons
Pixel Number 1292 :   10898103 / 60000 photons
Pixel Number 1293 :   10566511 / 60000 photons
Pixel Number 1294 :   10991974 / 60000 photons
Pixel Number 1295 :   10924594 / 60000 photons
Pixel Number 1296 :   10720649 / 60000 photons
Pixel Number 1297 :   10543970 / 60000 photons
Pixel Number 1298 :   10851906 / 60000 photons
Pixel Number 1299 :   10656550 / 60000 photons
Pixel Number 1300 :   10838536 / 60000 photons
Pixel Number 1301 :   10496740 / 60000 photons
Pixel Number 1302 :   10671296 / 60000 photons
Pixel Number 1303 :   10844250 / 60000 photons
Pixel Number 1304 :   10673750 / 60000 photons
Pixel Number 1305 :   10850969 / 60000 photons
Pixel Number 1306 :   10902498 / 60000 photons
Pixel Number 1307 :   10753000 / 60000 photons
Pixel Number 1308 :   10965157 / 60000 photons
Pixel Number 1309 :   10643731 / 60000 photons
Pixel Number 1310 :   10813383 / 60000 photons
Pixel Number 1311 :   10997762 / 60000 photons
Pixel Number 1312 :   10464933 / 60000 photons
Pixel Number 1313 :   10964164 / 60000 photons
Pixel Number 1314 :   10988343 / 60000 photons
Pixel Number 1315 :   11060744 / 60000 photons
Pixel Number 1316 :   10630809 / 60000 photons
Pixel Number 1317 :   10960309 / 60000 photons
Pixel Number 1318 :   10770459 / 60000 photons
Pixel Number 1319 :   10944507 / 60000 photons
Pixel Number 1320 :   10442158 / 60000 photons
Pixel Number 1321 :   10944074 / 60000 photons
Pixel Number 1322 :   10943173 / 60000 photons
Pixel Number 1323 :   10770774 / 60000 photons
Pixel Number 1324 :   10576552 / 60000 photons
Pixel Number 1325 :   11003577 / 60000 photons
Pixel Number 1326 :   10929107 / 60000 photons
Pixel Number 1327 :   10930421 / 60000 photons
Pixel Number 1328 :   10415803 / 60000 photons
Pixel Number 1329 :   10956763 / 60000 photons
Pixel Number 1330 :   10952610 / 60000 photons
Pixel Number 1331 :   10781164 / 60000 photons
Pixel Number 1332 :   10641116 / 60000 photons
Pixel Number 1333 :   10808229 / 60000 photons
Pixel Number 1334 :   11000292 / 60000 photons
Pixel Number 1335 :   11023708 / 60000 photons
Pixel Number 1336 :   10772538 / 60000 photons
Pixel Number 1337 :   11028078 / 60000 photons
Pixel Number 1338 :   11031710 / 60000 photons
Pixel Number 1339 :   10879276 / 60000 photons
Pixel Number 1340 :   10715859 / 60000 photons
Pixel Number 1341 :   10884267 / 60000 photons
Pixel Number 1342 :   11077185 / 60000 photons
Pixel Number 1343 :   11073551 / 60000 photons
Pixel Number 1344 :   10543640 / 60000 photons
Pixel Number 1345 :   11075997 / 60000 photons
Pixel Number 1346 :   11165991 / 60000 photons
Pixel Number 1347 :   11089947 / 60000 photons
Pixel Number 1348 :   10739776 / 60000 photons
Pixel Number 1349 :   10904925 / 60000 photons
Pixel Number 1350 :   11098537 / 60000 photons
Pixel Number 1351 :   11072466 / 60000 photons
Pixel Number 1352 :   10559531 / 60000 photons
Pixel Number 1353 :   11073265 / 60000 photons
Pixel Number 1354 :   10876638 / 60000 photons
Pixel Number 1355 :   11047128 / 60000 photons
Pixel Number 1356 :   10706723 / 60000 photons
Pixel Number 1357 :   11129399 / 60000 photons
Pixel Number 1358 :   11020540 / 60000 photons
Pixel Number 1359 :   10979952 / 60000 photons
Pixel Number 1360 :   10466749 / 60000 photons
Pixel Number 1361 :   10977328 / 60000 photons
Pixel Number 1362 :   10790169 / 60000 photons
Pixel Number 1363 :   10954208 / 60000 photons
Pixel Number 1364 :   10600148 / 60000 photons
Pixel Number 1365 :   10782678 / 60000 photons
Pixel Number 1366 :   11004903 / 60000 photons
Pixel Number 1367 :   11221730 / 60000 photons
Pixel Number 1368 :   10449722 / 60000 photons
Pixel Number 1369 :   10977025 / 60000 photons
Pixel Number 1370 :   10815488 / 60000 photons
Pixel Number 1371 :   10997682 / 60000 photons
Pixel Number 1372 :   10654570 / 60000 photons
Pixel Number 1373 :   10847850 / 60000 photons
Pixel Number 1374 :   11039157 / 60000 photons
Pixel Number 1375 :   10886812 / 60000 photons
Pixel Number 1376 :   10738975 / 60000 photons
Pixel Number 1377 :   11069481 / 60000 photons
Pixel Number 1378 :   11181666 / 60000 photons
Pixel Number 1379 :   11119485 / 60000 photons
Pixel Number 1380 :   10794606 / 60000 photons
Pixel Number 1381 :   10960096 / 60000 photons
Pixel Number 1382 :   11144156 / 60000 photons
Pixel Number 1383 :   10967347 / 60000 photons
Pixel Number 1384 :   10828739 / 60000 photons
Pixel Number 1385 :   11189127 / 60000 photons
Pixel Number 1386 :   11000306 / 60000 photons
Pixel Number 1387 :   10837936 / 60000 photons
Pixel Number 1388 :   11448875 / 60000 photons
Pixel Number 1389 :   11003784 / 60000 photons
Pixel Number 1390 :   11191590 / 60000 photons
Pixel Number 1391 :   10673153 / 60000 photons
Pixel Number 1392 :   11210153 / 60000 photons
Pixel Number 1393 :   11203812 / 60000 photons
Pixel Number 1394 :   11010184 / 60000 photons
Pixel Number 1395 :   10842039 / 60000 photons
Pixel Number 1396 :   11017505 / 60000 photons
Pixel Number 1397 :   11199893 / 60000 photons
Pixel Number 1398 :   11462090 / 60000 photons
Pixel Number 1399 :   10656885 / 60000 photons
Pixel Number 1400 :   11164178 / 60000 photons
Pixel Number 1401 :   11160379 / 60000 photons
Pixel Number 1402 :   10963614 / 60000 photons
Pixel Number 1403 :   10781055 / 60000 photons
Pixel Number 1404 :   10946194 / 60000 photons
Pixel Number 1405 :   11099564 / 60000 photons
Pixel Number 1406 :   11085684 / 60000 photons
Pixel Number 1407 :   10553956 / 60000 photons
Pixel Number 1408 :   11035262 / 60000 photons
Pixel Number 1409 :   11263200 / 60000 photons
Pixel Number 1410 :   10802502 / 60000 photons
Pixel Number 1411 :   10612370 / 60000 photons
Pixel Number 1412 :   10769621 / 60000 photons
Pixel Number 1413 :   10926187 / 60000 photons
Pixel Number 1414 :   10900304 / 60000 photons
Pixel Number 1415 :   10398447 / 60000 photons
Pixel Number 1416 :   10902009 / 60000 photons
Pixel Number 1417 :   10886565 / 60000 photons
Pixel Number 1418 :   10723036 / 60000 photons
Pixel Number 1419 :   10822562 / 60000 photons
Pixel Number 1420 :   10763024 / 60000 photons
Pixel Number 1421 :   10968254 / 60000 photons
Pixel Number 1422 :   10982738 / 60000 photons
Pixel Number 1423 :   10475918 / 60000 photons
Pixel Number 1424 :   11031325 / 60000 photons
Pixel Number 1425 :   10873361 / 60000 photons
Pixel Number 1426 :   11070589 / 60000 photons
Pixel Number 1427 :   10754039 / 60000 photons
Pixel Number 1428 :   10942931 / 60000 photons
Pixel Number 1429 :   11135447 / 60000 photons
Pixel Number 1430 :   11412566 / 60000 photons
Pixel Number 1431 :   10643622 / 60000 photons
Pixel Number 1432 :   11174933 / 60000 photons
Pixel Number 1433 :   11043170 / 60000 photons
Pixel Number 1434 :   11194971 / 60000 photons
Pixel Number 1435 :   10877640 / 60000 photons
Pixel Number 1436 :   11036354 / 60000 photons
Pixel Number 1437 :   11235964 / 60000 photons
Pixel Number 1438 :   11252814 / 60000 photons
Pixel Number 1439 :   10721204 / 60000 photons
Pixel Number 1440 :   11529401 / 60000 photons
Pixel Number 1441 :   11080514 / 60000 photons
Pixel Number 1442 :   11286608 / 60000 photons
Pixel Number 1443 :   10950142 / 60000 photons
Pixel Number 1444 :   11106874 / 60000 photons
Pixel Number 1445 :   11295485 / 60000 photons
Pixel Number 1446 :   11127634 / 60000 photons
Pixel Number 1447 :   10966968 / 60000 photons
Pixel Number 1448 :   11333970 / 60000 photons
Pixel Number 1449 :   11123091 / 60000 photons
Pixel Number 1450 :   11302639 / 60000 photons
Pixel Number 1451 :   11228343 / 60000 photons
Pixel Number 1452 :   11119303 / 60000 photons
Pixel Number 1453 :   11289167 / 60000 photons
Pixel Number 1454 :   11106459 / 60000 photons
Pixel Number 1455 :   10928926 / 60000 photons
Pixel Number 1456 :   11261695 / 60000 photons
Pixel Number 1457 :   11068267 / 60000 photons
Pixel Number 1458 :   11246080 / 60000 photons
Pixel Number 1459 :   10871065 / 60000 photons
Pixel Number 1460 :   11013068 / 60000 photons
Pixel Number 1461 :   11064495 / 60000 photons
Pixel Number 1462 :   9451081 / 60000 photons
Pixel Number 1463 :   9584541 / 60000 photons
Pixel Number 1464 :   9558749 / 60000 photons
Pixel Number 1465 :   9745454 / 60000 photons
Pixel Number 1466 :   9739833 / 60000 photons
Pixel Number 1467 :   9927137 / 60000 photons
Pixel Number 1468 :   9862726 / 60000 photons
Pixel Number 1469 :   10024529 / 60000 photons
Pixel Number 1470 :   9489273 / 60000 photons
Pixel Number 1471 :   10381562 / 60000 photons
Pixel Number 1472 :   10050073 / 60000 photons
Pixel Number 1473 :   9937889 / 60000 photons
Pixel Number 1474 :   9852061 / 60000 photons
Pixel Number 1475 :   10080600 / 60000 photons
Pixel Number 1476 :   10112039 / 60000 photons
Pixel Number 1477 :   10253417 / 60000 photons
Pixel Number 1478 :   10013518 / 60000 photons
Pixel Number 1479 :   10272004 / 60000 photons
Pixel Number 1480 :   10379962 / 60000 photons
Pixel Number 1481 :   10491964 / 60000 photons
Pixel Number 1482 :   10775945 / 60000 photons
Pixel Number 1483 :   10703094 / 60000 photons
Pixel Number 1484 :   10888777 / 60000 photons
Pixel Number 1485 :   10743807 / 60000 photons
Pixel Number 1486 :   9947023 / 60000 photons
Pixel Number 1487 :   10830880 / 60000 photons
Pixel Number 1488 :   10654532 / 60000 photons
Pixel Number 1489 :   10211677 / 60000 photons
Pixel Number 1490 :   9983282 / 60000 photons
Pixel Number 1491 :   10560023 / 60000 photons
Pixel Number 1492 :   11251129 / 60000 photons
Pixel Number 1493 :   10531269 / 60000 photons
Pixel Number 1494 :   9819928 / 60000 photons
Pixel Number 1495 :   10456166 / 60000 photons
Pixel Number 1496 :   10877277 / 60000 photons
Pixel Number 1497 :   11104025 / 60000 photons
Pixel Number 1498 :   10247900 / 60000 photons
Pixel Number 1499 :   10224226 / 60000 photons
Pixel Number 1500 :   10540437 / 60000 photons
Pixel Number 1501 :   11145282 / 60000 photons
Pixel Number 1502 :   10692293 / 60000 photons
Pixel Number 1503 :   11131251 / 60000 photons
Pixel Number 1504 :   10321793 / 60000 photons
Pixel Number 1505 :   10532226 / 60000 photons
Pixel Number 1506 :   10728995 / 60000 photons
Pixel Number 1507 :   11098192 / 60000 photons
Pixel Number 1508 :   11287412 / 60000 photons
Pixel Number 1509 :   10815900 / 60000 photons
Pixel Number 1510 :   10038219 / 60000 photons
Pixel Number 1511 :   10687248 / 60000 photons
Pixel Number 1512 :   11033406 / 60000 photons
Pixel Number 1513 :   11582014 / 60000 photons
Pixel Number 1514 :   10943980 / 60000 photons
Pixel Number 1515 :   10714042 / 60000 photons
Pixel Number 1516 :   10650698 / 60000 photons
Pixel Number 1517 :   10766773 / 60000 photons
Pixel Number 1518 :   10684300 / 60000 photons
Pixel Number 1519 :   11322420 / 60000 photons
Pixel Number 1520 :   11131382 / 60000 photons
Pixel Number 1521 :   11188173 / 60000 photons
Pixel Number 1522 :   10485589 / 60000 photons
Pixel Number 1523 :   10804831 / 60000 photons
Pixel Number 1524 :   11080306 / 60000 photons
Pixel Number 1525 :   11118402 / 60000 photons
Pixel Number 1526 :   10956918 / 60000 photons
Pixel Number 1527 :   11303361 / 60000 photons
Pixel Number 1528 :   10930294 / 60000 photons
Pixel Number 1529 :   10822634 / 60000 photons
Pixel Number 1530 :   10496052 / 60000 photons
Pixel Number 1531 :   10901259 / 60000 photons
Pixel Number 1532 :   11230187 / 60000 photons
Pixel Number 1533 :   11026964 / 60000 photons
Pixel Number 1534 :   11112797 / 60000 photons
Pixel Number 1535 :   11063700 / 60000 photons
Pixel Number 1536 :   10661121 / 60000 photons
Pixel Number 1537 :   10444121 / 60000 photons
Pixel Number 1538 :   10972811 / 60000 photons
Pixel Number 1539 :   10917613 / 60000 photons
Pixel Number 1540 :   11063677 / 60000 photons
Pixel Number 1541 :   10519996 / 60000 photons
Pixel Number 1542 :   11028561 / 60000 photons
Pixel Number 1543 :   10850555 / 60000 photons
Pixel Number 1544 :   10772236 / 60000 photons
Pixel Number 1545 :   10372329 / 60000 photons
Pixel Number 1546 :   10713294 / 60000 photons
Pixel Number 1547 :   10883937 / 60000 photons
Pixel Number 1548 :   10827588 / 60000 photons
Pixel Number 1549 :   10257792 / 60000 photons
Pixel Number 1550 :   10742394 / 60000 photons
Pixel Number 1551 :   10572230 / 60000 photons
Pixel Number 1552 :   10282903 / 60000 photons
Pixel Number 1553 :   10112236 / 60000 photons
Pixel Number 1554 :   10419256 / 60000 photons
Pixel Number 1555 :   10835668 / 60000 photons
Pixel Number 1556 :   10529633 / 60000 photons
Pixel Number 1557 :   10054899 / 60000 photons
Pixel Number 1558 :   10564213 / 60000 photons
Pixel Number 1559 :   10514892 / 60000 photons
Pixel Number 1560 :   10343597 / 60000 photons
Pixel Number 1561 :   10189353 / 60000 photons
Pixel Number 1562 :   10473187 / 60000 photons
