wavelength,transmission
2490,0.2995949388
2489,0.2998281419
2488,0.301178962
2487,0.3023893833
2486,0.3010041714
2485,0.3041495383
2484,0.3073572218
2483,0.3072045147
2482,0.3105251789
2481,0.309982866
2480,0.3101605773
2479,0.3132897019
2478,0.313465476
2477,0.3150867224
2476,0.3162922561
2475,0.3149504662
2474,0.3166738153
2473,0.318510592
2472,0.319444418
2471,0.3220406771
2470,0.3219261765
2469,0.3218959868
2468,0.322491616
2467,0.3233839571
2466,0.3250357807
2465,0.3273911476
2464,0.3288187683
2463,0.3307707012
2462,0.3303573728
2461,0.331903398
2460,0.3336732388
2459,0.3332160115
2458,0.3330153525
2457,0.3325266242
2456,0.3367338181
2455,0.337613672
2454,0.3372879028
2453,0.341178745
2452,0.3412543237
2451,0.3394870758
2450,0.3416774273
2449,0.3424930274
2448,0.3453053534
2447,0.3405280709
2446,0.3462498188
2445,0.3474438488
2444,0.3500703871
2443,0.3512123823
2442,0.3500374258
2441,0.3504687548
2440,0.3521443009
2439,0.3530915678
2438,0.3522737622
2437,0.3554203212
2436,0.3570141494
2435,0.3590299487
2434,0.3586972058
2433,0.3604481816
2432,0.3638379574
2431,0.3606826365
2430,0.3641152382
2429,0.3613524437
2428,0.3639601767
2427,0.3660486341
2426,0.3679151535
2425,0.3675164878
2424,0.368955493
2423,0.3677157164
2422,0.3685973585
2421,0.3706793785
2420,0.3733977973
2419,0.3744237125
2418,0.3720616102
2417,0.3738873005
2416,0.3741189539
2415,0.3764498234
2414,0.379499644
2413,0.3752597272
2412,0.3801326156
2411,0.3790794313
2410,0.3800075948
2409,0.3817159534
2408,0.3826715946
2407,0.3804412782
2406,0.3819320202
2405,0.3836830258
2404,0.384513706
2403,0.3867450655
2402,0.387721777
2401,0.3871244192
2400,0.3882916272
2399,0.3878352046
2398,0.3878247142
2397,0.3902940452
2396,0.3914602101
2395,0.3880344629
2394,0.389110893
2393,0.3904607594
2392,0.3894810975
2391,0.3944770396
2390,0.3911986351
2389,0.3923630714
2388,0.3932855427
2387,0.3959395885
2386,0.3960187137
2385,0.3937639892
2384,0.3974250853
2383,0.3934927881
2382,0.3965512812
2381,0.3973398805
2380,0.3990691602
2379,0.3952434361
2378,0.3999623358
2377,0.4010780752
2376,0.3986890018
2375,0.3996909261
2374,0.4002805352
2373,0.4006659687
2372,0.4010959566
2371,0.4008367658
2370,0.4021653831
2369,0.4037743807
2368,0.4020296931
2367,0.4031634033
2366,0.402762413
2365,0.406172961
2364,0.4026643038
2363,0.4042969942
2362,0.4041493535
2361,0.4080399871
2360,0.4069438279
2359,0.4086766839
2358,0.4076047838
2357,0.4082038999
2356,0.4088548124
2355,0.4083657563
2354,0.4106119275
2353,0.4089878798
2352,0.4123269916
2351,0.4121360481
2350,0.4118152559
2349,0.4119164646
2348,0.4117692709
2347,0.4110286832
2346,0.4105522633
2345,0.412599504
2344,0.4131060541
2343,0.4129529893
2342,0.4159039259
2341,0.4155693948
2340,0.4136843085
2339,0.4128567278
2338,0.414357245
2337,0.4106101692
2336,0.4158053398
2335,0.4162751734
2334,0.4178777337
2333,0.4165348113
2332,0.4170936644
2331,0.4167501926
2330,0.4177697599
2329,0.4151904881
2328,0.41910097
2327,0.4213276207
2326,0.4201893806
2325,0.4221576154
2324,0.4186439812
2323,0.4193213284
2322,0.4148038626
2321,0.416863054
2320,0.4208500385
2319,0.4186435044
2318,0.4216519594
2317,0.422072053
2316,0.4222090244
2315,0.4199888706
2314,0.4157596231
2313,0.4179986715
2312,0.4200797677
2311,0.4190648794
2310,0.4236599505
2309,0.4215919375
2308,0.4247539341
2307,0.4240911603
2306,0.4180640876
2305,0.4194522202
2304,0.4190002978
2303,0.4226568043
2302,0.4262334704
2301,0.4242645502
2300,0.4230034053
2299,0.4221023619
2298,0.4223355949
2297,0.4205647409
2296,0.4204802811
2295,0.4230923951
2294,0.4235625863
2293,0.4247684479
2292,0.4237064719
2291,0.4227254987
2290,0.4211961329
2289,0.425254643
2288,0.4239627719
2287,0.4228726625
2286,0.4250201881
2285,0.4229413271
2284,0.4250009656
2283,0.4249821305
2282,0.4246383309
2281,0.4258908927
2280,0.4262396693
2279,0.4238930643
2278,0.4251989126
2277,0.4271948338
2276,0.4247533977
2275,0.4287688136
2274,0.4240688384
2273,0.4250046015
2272,0.4249271154
2271,0.4225194454
2270,0.4252404571
2269,0.4247860014
2268,0.427313894
2267,0.4281459749
2266,0.4265657961
2265,0.4249871373
2264,0.4258214831
2263,0.4254549742
2262,0.427156508
2261,0.4274221957
2260,0.4248274565
2259,0.4280931652
2258,0.4251785576
2257,0.4241129756
2256,0.4270150363
2255,0.4270365834
2254,0.425948441
2253,0.4258720577
2252,0.427305758
2251,0.4286890924
2250,0.4274874926
2249,0.4250551164
2248,0.428524971
2247,0.4284263253
2246,0.4274974167
2245,0.4282622933
2244,0.427105546
2243,0.4254276454
2242,0.4291017056
2241,0.4295210242
2240,0.4308243394
2239,0.4320729375
2238,0.4320797622
2237,0.430998683
2236,0.431450069
2235,0.4339072704
2234,0.4329693913
2233,0.4336660206
2232,0.4339807332
2231,0.4329460263
2230,0.433748126
2229,0.4328781664
2228,0.4321349263
2227,0.432705313
2226,0.4327463508
2225,0.4337904155
2224,0.4319583476
2223,0.4341804385
2222,0.4311292768
2221,0.4305621982
2220,0.4317835867
2219,0.4302840233
2218,0.4316266775
2217,0.4323938489
2216,0.4301023185
2215,0.4336648285
2214,0.4325999916
2213,0.4317897856
2212,0.4320437908
2211,0.4377794564
2210,0.4349390566
2209,0.4397003353
2208,0.4409512579
2207,0.4415276349
2206,0.4465526044
2205,0.4482764304
2204,0.4487329125
2203,0.4548207521
2202,0.4611203969
2201,0.4663113058
2200,0.471226126
2199,0.4780154824
2198,0.4801128507
2197,0.4855038524
2196,0.4907015562
2195,0.4945152402
2194,0.4988242984
2193,0.5054832697
2192,0.5135822296
2191,0.5172134042
2190,0.5198683143
2189,0.524076283
2188,0.5262613893
2187,0.533175528
2186,0.536662221
2185,0.5416020155
2184,0.5462886095
2183,0.5454224348
2182,0.5513181686
2181,0.5524211526
2180,0.5555610061
2179,0.5592395663
2178,0.5642821789
2177,0.5681689978
2176,0.5695258975
2175,0.5721276402
2174,0.575316906
2173,0.5773507357
2172,0.5821107626
2171,0.5885621905
2170,0.5894608498
2169,0.5940197706
2168,0.5939321518
2167,0.5965263844
2166,0.5986191034
2165,0.6019887924
2164,0.6062071919
2163,0.6096166372
2162,0.6150870919
2161,0.6141856909
2160,0.6193945408
2159,0.61958009
2158,0.6243728399
2157,0.6277472973
2156,0.6319534183
2155,0.6373872757
2154,0.6371312141
2153,0.6417102814
2152,0.6431061029
2151,0.6462023854
2150,0.6492471099
2149,0.6555013657
2148,0.6562259197
2147,0.6608608365
2146,0.664274931
2145,0.6651039124
2144,0.6702446342
2143,0.6730316877
2142,0.6770809889
2141,0.6801334023
2140,0.6839067936
2139,0.6863963008
2138,0.6878849864
2137,0.6927310228
2136,0.6981175542
2135,0.6999679208
2134,0.7021728158
2133,0.708928287
2132,0.7102367282
2131,0.7125641704
2130,0.7177018523
2129,0.718735218
2128,0.7220050693
2127,0.7254495621
2126,0.7308573723
2125,0.7336683273
2124,0.7362864017
2123,0.7376266718
2122,0.7414458394
2121,0.7431975603
2120,0.7486537099
2119,0.749869287
2118,0.7537600398
2117,0.7559661865
2116,0.7561770678
2115,0.7606962919
2114,0.7647583485
2113,0.7683369517
2112,0.7704043984
2111,0.7747486234
2110,0.7735273838
2109,0.7778404951
2108,0.7790666819
2107,0.7839372158
2106,0.7879880071
2105,0.7905192375
2104,0.7893103361
2103,0.7933131456
2102,0.7940272689
2101,0.7954122424
2100,0.8000004292
2099,0.8038209677
2098,0.8064194322
2097,0.8047651649
2096,0.8076236844
2095,0.8085676432
2094,0.8088436723
2093,0.8150878549
2092,0.8151329756
2091,0.8172136545
2090,0.8172295094
2089,0.8147034049
2088,0.8175409436
2087,0.8169192672
2086,0.8219492435
2085,0.8244430423
2084,0.8282302618
2083,0.8267613053
2082,0.8252962232
2081,0.8231368661
2080,0.825958252
2079,0.8269761801
2078,0.8298285007
2077,0.8298436999
2076,0.8305657506
2075,0.8279790282
2074,0.8300819397
2073,0.833035171
2072,0.8333485723
2071,0.83621943
2070,0.8331833482
2069,0.8335090876
2068,0.832377851
2067,0.8314172626
2066,0.8354993463
2065,0.8354256749
2064,0.8376535177
2063,0.8365181088
2062,0.8357903957
2061,0.8361334205
2060,0.8362039924
2059,0.8385068774
2058,0.8372972012
2057,0.8407909274
2056,0.8391209841
2055,0.8398287296
2054,0.840739131
2053,0.8400579095
2052,0.842861712
2051,0.8458251357
2050,0.8463511467
2049,0.8423485756
2048,0.840256989
2047,0.8441949487
2046,0.8500649333
2045,0.8518958688
2044,0.8496698737
2043,0.8503515124
2042,0.8512208462
2041,0.85147506
2040,0.8515646458
2039,0.8571223617
2038,0.8615275025
2037,0.8554874063
2036,0.8557204008
2035,0.8564389348
2034,0.8595645428
2033,0.8634562492
2032,0.8654463887
2031,0.8652836084
2030,0.8646963835
2029,0.8685520887
2028,0.8676043749
2027,0.8702874184
2026,0.8742904067
2025,0.8733025789
2024,0.8732100129
2023,0.8732628226
2022,0.8756043315
2021,0.8789020777
2020,0.8804302812
2019,0.8806586266
2018,0.8812043071
2017,0.8798319697
2016,0.880890727
2015,0.883896172
2014,0.8884570599
2013,0.8879656196
2012,0.8853996992
2011,0.8835740089
2010,0.8881201148
2009,0.8873277307
2008,0.8896817565
2007,0.8906659484
2006,0.8925017118
2005,0.890119195
2004,0.8880032301
2003,0.8911169767
2002,0.8968669772
2001,0.8952636123
2000,0.8936309218
1999,0.8951145411
1998,0.8950152397
1997,0.898022294
1996,0.8972678185
1995,0.9002531171
1994,0.9013283253
1993,0.9011931419
1992,0.8992688656
1991,0.8993521333
1990,0.9031802416
1989,0.9080013037
1988,0.9090820551
1987,0.9090706706
1986,0.9096519351
1985,0.912330389
1984,0.9151737094
1983,0.9181407094
1982,0.9207579494
1981,0.9229201078
1980,0.923636198
1979,0.924824059
1978,0.9310000539
1977,0.9319694042
1976,0.9368621111
1975,0.9404313564
1974,0.9424315691
1973,0.9473628998
1972,0.9480621815
1971,0.9560481906
1970,0.9580362439
1969,0.9617774487
1968,0.9680440426
1967,0.9720871449
1966,0.975120604
1965,0.9802472591
1964,0.9877886772
1963,0.9949055314
1962,0.9972134829
1961,1.002064943
1960,1.005038023
1959,1.010677218
1958,1.019392848
1957,1.027305126
1956,1.030720472
1955,1.03549993
1954,1.037139416
1953,1.043955207
1952,1.052170515
1951,1.058943272
1950,1.063771129
1949,1.068250299
1948,1.073365927
1947,1.079488993
1946,1.086956263
1945,1.088992119
1944,1.095402837
1943,1.101463437
1942,1.103092313
1941,1.106392264
1940,1.112375736
1939,1.11908102
1938,1.118424058
1937,1.123633504
1936,1.126803517
1935,1.132796645
1934,1.138259411
1933,1.14049089
1932,1.146799326
1931,1.147118688
1930,1.1565485
1929,1.156142592
1928,1.159914613
1927,1.167926073
1926,1.168949723
1925,1.173243642
1924,1.179297566
1923,1.184070706
1922,1.191078186
1921,1.195762873
1920,1.200063825
1919,1.202911973
1918,1.204389453
1917,1.208140254
1916,1.21313715
1915,1.218257904
1914,1.22324121
1913,1.227185369
1912,1.229251623
1911,1.237774968
1910,1.239669919
1909,1.245947957
1908,1.249511838
1907,1.258579493
1906,1.262211204
1905,1.265824318
1904,1.271202564
1903,1.272626162
1902,1.27666378
1901,1.284326434
1900,1.288101912
1899,1.296093822
1898,1.304150105
1897,1.313869476
1896,1.316547394
1895,1.322091699
1894,1.326372981
1893,1.330812097
1892,1.33568573
1891,1.342317939
1890,1.346676826
1889,1.356794596
1888,1.361044526
1887,1.366445541
1886,1.367898345
1885,1.379374743
1884,1.38467133
1883,1.389964819
1882,1.397419453
1881,1.400016904
1880,1.40379858
1879,1.411355972
1878,1.416837215
1877,1.424443126
1876,1.427462459
1875,1.432939649
1874,1.442675948
1873,1.447962999
1872,1.454625607
1871,1.462056398
